lvl;cid;all;character_id;value_id;type;name;pos;count_chara;count_value;count_goods;count_sub;filter_status;filter_id;filter_name;filter_pos
;29;;36;143;value;0.38;;;;32;;;;;
;29;;36;223;value;0.47;;;;14;;;;;
;29;;36;708;value;0.43;;;;43;;;;;
;29;;36;197;value;0.48;;;;5;;;;;
;29;;36;120;value;0.45;;;;20;;;;;
;29;;36;1768;value;0.46;;;;24;;;;;
;29;;36;2059;value;0.52;;;;6;;;;;
;29;;36;2070;value;0.62;;;;4;;;;;
;29;;36;2100;value;0.57;;;;6;;;;;
;29;;36;303;value;0.39;;;;8;;;;;
;29;;36;3007;value;0,46м;;;;8;;;;;
;29;;37;;character;Высота транца;;;4;158;;0;;;
;29;;37;40;value;0.405;;;;61;;;;;
;29;;37;1485;value;0.395;;;;71;;;;;
;29;;37;1834;value;395;;;;18;;;;;
;29;;37;948;value;0.405/0.50;;;;8;;;;;
;29;;44;;character;Ширина кокпита;;;12;170;;1;88;Ширина кокпита;30
;29;;44;144;value;0.6;;;;28;;;;;
;29;;44;227;value;0.85;;;;7;;;;;
;29;;44;598;value;0.7;;;;37;;;;;
;29;;44;713;value;0.71;;;;6;;;;;
;29;;44;717;value;0.81;;;;5;;;;;
;29;;44;50;value;0.8;;;;7;;;;;
;29;;44;1686;value;0.75;;;;52;;;;;
;29;;44;2063;value;0.94;;;;6;;;;;
;29;;44;2076;value;1.0;;;;4;;;;;
;29;;44;2104;value;0.95;;;;6;;;;;
;29;;44;2612;value;0.56;;;;4;;;;;
;29;;44;1019;value;0.68;;;;8;;;;;
;29;;40;;character;Тип;;;1;154;;0;;;
;29;;40;145;value;надувная ПВХ;;;;154;;;;;
;29;;86;;character;Вес в сборе;;;41;153;;0;;;
;29;;86;146;value;30.0;;;;2;;;;;
;29;;86;532;value;69.0;;;;5;;;;;
;29;;86;705;value;48.0;;;;10;;;;;
;29;;86;712;value;44.0;;;;5;;;;;
;29;;86;715;value;51.0;;;;6;;;;;
;29;;86;716;value;62.0;;;;5;;;;;
;29;;86;1319;value;38.0;;;;5;;;;;
;29;;86;1321;value;40.0;;;;5;;;;;
;29;;86;1443;value;66.0;;;;5;;;;;
;29;;86;1481;value;45.0;;;;10;;;;;
;29;;86;1553;value;49.0;;;;7;;;;;
;29;;86;1795;value;28.0;;;;5;;;;;
;29;;86;1840;value;61.0;;;;1;;;;;
;29;;86;2060;value;75.0;;;;2;;;;;
;29;;86;2067;value;125.0;;;;2;;;;;
;29;;86;2082;value;64.0;;;;1;;;;;
;29;;86;2101;value;92.0;;;;2;;;;;
;29;;86;2108;value;32.0;;;;10;;;;;
;29;;86;2110;value;135.0;;;;2;;;;;
;29;;86;2128;value;106.0;;;;2;;;;;
;29;;86;2140;value;24.0;;;;1;;;;;
;29;;86;2142;value;23.0;;;;5;;;;;
;29;;86;2149;value;19.5;;;;1;;;;;
;29;;86;2151;value;21.5;;;;1;;;;;
;29;;86;2154;value;86.0;;;;2;;;;;
;29;;86;2157;value;99.0;;;;2;;;;;
;29;;86;2160;value;80.0;;;;2;;;;;
;29;;86;2431;value;54.0;;;;5;;;;;
;29;;86;2472;value;47.0;;;;5;;;;;
;29;;86;2650;value;16.5;;;;1;;;;;
;29;;86;2659;value;18.5;;;;2;;;;;
;29;;86;2660;value;21.0;;;;1;;;;;
;29;;86;2666;value;36.0;;;;6;;;;;
;29;;86;2680;value;16.0;;;;2;;;;;
;29;;86;2682;value;18.0;;;;1;;;;;
;29;;86;2685;value;15.0;;;;1;;;;;
;29;;86;2690;value;25.0;;;;1;;;;;
;29;;86;3006;value;53;;;;8;;;;;
;29;;86;3014;value;52;;;;8;;;;;
;29;;86;3429;value;40;;;;5;;;;;
;29;;86;3436;value;45;;;;1;;;;;
;29;;46;;character;Длина;;;25;170;;1;89;Длина;30
;29;;46;147;value;2.9;;;;10;;;;;
;29;;46;220;value;3.85;;;;12;;;;;
;29;;46;297;value;3.4;;;;21;;;;;
;29;;46;714;value;3.35;;;;5;;;;;
;29;;46;721;value;3.65;;;;5;;;;;
;29;;46;180;value;3.2;;;;20;;;;;
;29;;46;52;value;3.3;;;;12;;;;;
;29;;46;1227;value;3.7;;;;2;;;;;
;29;;46;204;value;3.6;;;;24;;;;;
;29;;46;1774;value;3.60;;;;5;;;;;
;29;;46;121;value;3.8;;;;3;;;;;
;29;;46;2074;value;5.0;;;;2;;;;;
;29;;46;2107;value;4.4;;;;2;;;;;
;29;;46;611;value;3.1;;;;10;;;;;
;29;;46;2113;value;5.2;;;;2;;;;;
;29;;46;955;value;4.8;;;;2;;;;;
;29;;46;533;value;2.5;;;;3;;;;;
;29;;46;2152;value;2.7;;;;3;;;;;
;29;;46;1108;value;4.2;;;;2;;;;;
;29;;46;1754;value;4.6;;;;2;;;;;
;29;;46;488;value;4.0;;;;2;;;;;
;29;;46;551;value;2.8;;;;3;;;;;
;29;;46;210;value;3.0;;;;3;;;;;
;29;;46;580;value;2.6;;;;2;;;;;
;29;;46;1802;value;3.5;;;;13;;;;;
;29;;77;;character;Вес комплекта;;;29;125;;0;;;
;29;;77;148;value;34.0;;;;2;;;;;
;29;;77;221;value;73.0;;;;7;;;;;
;29;;77;470;value;52.0;;;;10;;;;;
;29;;77;161;value;48.0;;;;5;;;;;
;29;;77;482;value;55.0;;;;6;;;;;
;29;;77;722;value;66.0;;;;5;;;;;
;29;;77;1318;value;42.0;;;;5;;;;;
;29;;77;1320;value;44.0;;;;5;;;;;
;29;;77;201;value;70.0;;;;5;;;;;
;29;;77;1480;value;41.0;;;;5;;;;;
;29;;77;1688;value;53.0;;;;5;;;;;
;29;;77;1776;value;41;;;;5;;;;;
;29;;77;307;value;31.0;;;;5;;;;;
;29;;77;1830;value;44;;;;10;;;;;
;29;;77;1508;value;65.0;;;;1;;;;;
;29;;77;2083;value;68.0;;;;1;;;;;
;29;;77;1115;value;36.0;;;;10;;;;;
;29;;77;1125;value;27.0;;;;1;;;;;
;29;;77;2141;value;26.0;;;;1;;;;;
;29;;77;1336;value;22.5;;;;1;;;;;
;29;;77;2150;value;24.5;;;;1;;;;;
;29;;77;2430;value;58.0;;;;5;;;;;
;29;;77;2471;value;51.0;;;;5;;;;;
;29;;77;2519;value;46;;;;5;;;;;
;29;;77;2665;value;40.0;;;;6;;;;;
;29;;77;2683;value;18.5;;;;1;;;;;
;29;;77;1725;value;49.0;;;;5;;;;;
;29;;77;2684;value;17.5;;;;1;;;;;
;29;;77;1250;value;28.0;;;;1;;;;;
;29;;48;;character;Максимальная мощность подвесного мотора;;;7;49;;1;90;Максимальная мощность подвесного мотора;30
;29;;48;149;value;6;;;;2;;;;;
;29;;48;305;value;5;;;;10;;;;;
;29;;48;115;value;30;;;;6;;;;;
;29;;48;1346;value;50;;;;4;;;;;
;29;;48;732;value;40;;;;6;;;;;
;29;;48;182;value;8;;;;16;;;;;
;29;;48;595;value;3.5;;;;5;;;;;
;29;;45;;character;Ширина;;;13;170;;1;91;Ширина;30
;29;;45;150;value;1.36;;;;28;;;;;
;29;;45;226;value;1.81;;;;7;;;;;
;29;;45;167;value;1.56;;;;21;;;;;
;29;;45;720;value;1.77;;;;10;;;;;
;29;;45;634;value;1.58;;;;22;;;;;
;29;;45;51;value;1.65;;;;36;;;;;
;29;;45;1833;value;1.67;;;;16;;;;;
;29;;45;1229;value;1.74;;;;2;;;;;
;29;;45;2057;value;1.98;;;;6;;;;;
;29;;45;2069;value;2.27;;;;4;;;;;
;29;;45;2105;value;2.12;;;;6;;;;;
;29;;45;2145;value;1.32;;;;4;;;;;
;29;;45;614;value;1.45;;;;8;;;;;
;29;;5;;character;Количество отсеков плавучести;;;7;170;;0;;;
;29;;5;151;value;3+1;;;;118;;;;;
;29;;5;1775;value;3+ НДНД;;;;5;;;;;
;29;;5;943;value;4+1;;;;12;;;;;
;29;;5;2073;value;6+1;;;;4;;;;;
;29;;5;56;value;3;;;;3;;;;;
;29;;5;378;value;2;;;;12;;;;;
;29;;5;3008;value;3 + 1;;;;16;;;;;
;29;;49;;character;Грузоподъемность;;;23;170;;1;92;Грузоподъемность;30
;29;;49;152;value;380;;;;2;;;;;
;29;;49;218;value;740;;;;14;;;;;
;29;;49;707;value;480;;;;15;;;;;
;29;;49;55;value;450;;;;5;;;;;
;29;;49;719;value;660;;;;5;;;;;
;29;;49;353;value;440;;;;21;;;;;
;29;;49;474;value;530;;;;30;;;;;
;29;;49;1732;value;460;;;;6;;;;;
;29;;49;543;value;200;;;;11;;;;;
;29;;49;628;value;420;;;;16;;;;;
;29;;49;168;value;650;;;;1;;;;;
;29;;49;2062;value;1020;;;;2;;;;;
;29;;49;2075;value;1915;;;;2;;;;;
;29;;49;2081;value;720;;;;1;;;;;
;29;;49;2103;value;1420;;;;2;;;;;
;29;;49;613;value;400;;;;10;;;;;
;29;;49;2112;value;1999;;;;2;;;;;
;29;;49;2124;value;1570;;;;2;;;;;
;29;;49;548;value;220;;;;7;;;;;
;29;;49;951;value;1110;;;;2;;;;;
;29;;49;2158;value;1495;;;;2;;;;;
;29;;49;597;value;210;;;;4;;;;;
;29;;49;3015;value;515;;;;8;;;;;
;29;;47;;character;Пассажировместимость;;;10;170;;1;93;Пассажировместимость;30
;29;;47;74;value;3;;;;21;;;;;
;29;;47;118;value;6;;;;15;;;;;
;29;;47;53;value;4;;;;56;;;;;
;29;;47;165;value;5;;;;42;;;;;
;29;;47;583;value;2;;;;22;;;;;
;29;;47;2072;value;11;;;;2;;;;;
;29;;47;952;value;9;;;;4;;;;;
;29;;47;2114;value;12;;;;2;;;;;
;29;;47;2127;value;10;;;;4;;;;;
;29;;47;484;value;7;;;;2;;;;;
;29;;83;;character;Толщина пайола;;;4;156;;0;;;
;29;;83;153;value;9 мм;;;;82;;;;;
;29;;83;128;value;12 мм;;;;51;;;;;
;29;;83;538;value;6 мм;;;;7;;;;;
;29;;83;2175;value;9мм;;;;16;;;;;
;29;;6;;character;Тип пайола;;;3;154;;1;94;Тип пайола;30
;29;;6;154;value;фанерный: на профиле;;;;137;;;;;
;29;;6;6;value;НДНД;;;;5;;;;;
;29;;6;536;value;фанерный: слань;;;;12;;;;;
;29;;82;;character;Наличие стрингера;;;2;153;;0;;;
;29;;82;155;value;нет;;;;38;;;;;
;29;;82;127;value;есть;;;;115;;;;;
;29;;38;;character;Плотность ткани ПВХ на баллоне;;;7;164;;0;;;
;29;;38;156;value;900;;;;35;;;;;
;29;;38;222;value;1000;;;;22;;;;;
;29;;38;1484;value;850-900;;;;27;;;;;
;29;;38;190;value;850;;;;50;;;;;
;29;;38;193;value;1050;;;;2;;;;;
;29;;38;2061;value;1200;;;;16;;;;;
;29;;38;2613;value;640;;;;12;;;;;
;29;;79;;character;Плотность ткани ПВХ на днище;;;7;164;;0;;;
;29;;79;157;value;900;;;;61;;;;;
;29;;79;216;value;1000;;;;22;;;;;
;29;;79;1483;value;850-900;;;;27;;;;;
;29;;79;191;value;850;;;;24;;;;;
;29;;79;194;value;1050;;;;2;;;;;
;29;;79;1311;value;1200;;;;16;;;;;
;29;;79;2614;value;640;;;;12;;;;;
;29;;9;;character;Тип крепления сиденья;;;4;170;;1;95;Тип крепления сиденья;30
;29;;9;46;value;передвижные;;;;133;;;;;
;29;;9;1551;value;ликтрос-ликпаз;;;;20;;;;;
;29;;9;3009;value;ликтрос;;;;16;;;;;
;29;;9;2571;value;ликтро-ликпаз;;;;1;;;;;
;29;;84;;character;Толщина транца;;;3;136;;0;;;
;29;;84;158;value;16;;;;3;;;;;
;29;;84;203;value;27;;;;88;;;;;
;29;;84;188;value;18;;;;45;;;;;
;29;;10;;character;Вид транца;;;4;169;;0;;;
;29;;10;10;value;стационарный;;;;142;;;;;
;29;;10;371;value;нет;;;;6;;;;;
;29;;10;552;value;навесной;;;;5;;;;;
;29;;10;3011;value;встроенный;;;;16;;;;;
;29;;8;;character;Серия;;;4;160;;1;96;Серия;30
;29;;8;159;value;Малого класса;;;;28;;;;;
;29;;8;228;value;Средний класс;;;;104;;;;;
;29;;8;2064;value;Повышенной мореходности;;;;16;;;;;
;29;;8;1418;value;Гребные;;;;12;;;;;
;29;;7;;character;Количество упаковочных сумок;;;1;99;;0;;;
;29;;7;119;value;2;;;;99;;;;;
;29;;97;;character;Максимальная мощность;;;7;114;;0;;;
;29;;97;217;value;30;;;;13;;;;;
;29;;97;706;value;9.8;;;;10;;;;;
;29;;97;709;value;15;;;;37;;;;;
;29;;97;718;value;25;;;;6;;;;;
;29;;97;1482;value;10;;;;16;;;;;
;29;;97;1687;value;20;;;;21;;;;;
;29;;97;1733;value;18;;;;11;;;;;
;29;;98;;character;Размер упаковки настила;;;10;54;;0;;;
;29;;98;224;value;1 х 0.68 х 0.012;;;;7;;;;;
;29;;98;1487;value;0.91х0.65х0.09;;;;12;;;;;
;29;;98;1684;value;0.91 х 0.6 х 0.12;;;;5;;;;;
;29;;98;1843;value;0.96х0.60х0.11;;;;1;;;;;
;29;;98;2086;value;1.0 х 0.68 х 0.12;;;;1;;;;;
;29;;98;2432;value;0.91х0.6х0.12;;;;5;;;;;
;29;;98;2470;value;0.91х0.60х0.12;;;;5;;;;;
;29;;98;2474;value;0.91 х 0.65 х 0.1;;;;5;;;;;
;29;;98;3013;value;0.95х0.60х0.07;;;;8;;;;;
;29;;98;3431;value;0.91 х 0.65 х 0.9;;;;5;;;;;
;29;;99;;character;Размер упаковки лодки;;;16;83;;0;;;
;29;;99;225;value;1.20 х 0.65 х 0.03;;;;2;;;;;
;29;;99;1316;value;1.0 х 0.6 х 0.3;;;;11;;;;;
;29;;99;1442;value;1.15 х 0.60 х 0.30;;;;5;;;;;
;29;;99;1486;value;1.0х0.6х0.3;;;;12;;;;;
;29;;99;1685;value;1.05 х 0.6 х 0.3;;;;5;;;;;
;29;;99;1831;value;0.1х0.60х0.3;;;;5;;;;;
;29;;99;1844;value;1.18х0.70х0.30;;;;1;;;;;
;29;;99;2085;value;1.18 х 0.71 х 0.3;;;;1;;;;;
;29;;99;2126;value;1.35 х 0.75 х 0.45;;;;4;;;;;
;29;;99;2433;value;1.05х0.6х0.3;;;;5;;;;;
;29;;99;2469;value;1.05х0.60х0.30;;;;5;;;;;
;29;;99;2642;value;0.95х0.52х0.30;;;;5;;;;;
;29;;99;3012;value;1.05х0.60х0.35;;;;8;;;;;
;29;;99;3016;value;1.05х0.35х0.65;;;;8;;;;;
;29;;99;3430;value;1.00 х 0.6 х 0.3;;;;5;;;;;
;29;;99;3438;value;0.95х0.30х0.52;;;;1;;;;;
;29;;208;;character;Длина ноги мотора;;;2;21;;0;;;
;29;;208;710;value;S (короткая);;;;5;;;;;
;29;;208;3010;value;S;;;;16;;;;;
;29;;103;;character;Цвет;;;1;5;;0;;;
;29;;103;711;value;серая;;;;5;;;;;
;29;;313;;character;Размер упаковки пайола;;;7;29;;0;;;
;29;;313;1317;value;0.91 х 0.69 х 0.65;;;;5;;;;;
;29;;313;1734;value;0.91 х 0.6 х 0.11;;;;1;;;;;
;29;;313;1832;value;0.91х0.65х0.09;;;;5;;;;;
;29;;313;2129;value;1.17 х 0.66 х 0.16;;;;4;;;;;
;29;;313;2641;value;0.91х0.69х0.07;;;;5;;;;;
;29;;313;3017;value;0.95х0.60х0.07;;;;8;;;;;
;29;;313;3437;value;0.91х0.69х0.7;;;;1;;;;;
;29;;137;;character;Длина стрингера;;;2;6;;0;;;
;29;;137;1841;value;1 м;;;;1;;;;;
;29;;137;2473;value;1.2;;;;5;;;;;
;29;;429;;character;Размеры сумок;;;4;12;;0;;;
;29;;429;2058;value;"1 - 1.3x0.65x0.4; 2 - 1.15x0.55x0.15 м";;;;4;;;;;
;29;;429;2071;value;"1 - 1.40х0.80х0.45; 2 - 1.25х0.53х0.16 м";;;;4;;;;;
;29;;429;2106;value;"1-1.35х0.75х0.45 2; - 1.17х0.66х0.16 м";;;;2;;;;;
;29;;429;2155;value;"1 - 1.30х0.65х0.40; 2 - 1.15х0.55х0.15 м";;;;2;;;;;
;29;;432;;character;Плотность днища;;;1;2;;0;;;
;29;;432;2115;value;12 мм;;;;2;;;;;
2;32;0;;;category;Хантер;0;29;178;51;0;13;;;
;32;;46;;character;Длина;;;15;122;;1;121;Длина;30
;32;;46;180;value;3.2;;;;15;;;;;
;32;;46;204;value;3.6;;;;10;;;;;
;32;;46;297;value;3.4;;;;5;;;;;
;32;;46;147;value;2.9;;;;23;;;;;
;32;;46;533;value;2.5;;;;10;;;;;
;32;;46;551;value;2.8;;;;25;;;;;
;32;;46;900;value;3.9;;;;1;;;;;
;32;;46;210;value;3.0;;;;10;;;;;
;32;;46;959;value;2.4;;;;5;;;;;
;32;;46;714;value;3.35;;;;3;;;;;
;32;;46;2163;value;2.75;;;;1;;;;;
;32;;46;52;value;3.3;;;;5;;;;;
;32;;46;611;value;3.1;;;;2;;;;;
;32;;46;3115;value;3,20;;;;5;;;;;
;32;;46;1041;value;3,2;;;;2;;;;;
;32;;83;;character;Толщина пайола;;;3;73;;0;;;
;32;;83;153;value;9 мм;;;;20;;;;;
;32;;83;128;value;12 мм;;;;8;;;;;
;32;;83;538;value;6 мм;;;;45;;;;;
;32;;77;;character;Вес комплекта;;;24;122;;0;;;
;32;;77;181;value;35.0;;;;5;;;;;
;32;;77;201;value;70.0;;;;5;;;;;
;32;;77;296;value;50.0;;;;5;;;;;
;32;;77;307;value;31.0;;;;5;;;;;
;32;;77;539;value;15.0;;;;15;;;;;
;32;;77;547;value;19.0;;;;5;;;;;
;32;;77;553;value;22.0;;;;5;;;;;
;32;;77;898;value;50;;;;1;;;;;
;32;;77;1250;value;28.0;;;;5;;;;;
;32;;77;592;value;18.0;;;;10;;;;;
;32;;77;1125;value;27.0;;;;5;;;;;
;32;;77;1336;value;22.5;;;;5;;;;;
;32;;77;1017;value;25.0;;;;10;;;;;
;32;;77;1337;value;30.0;;;;5;;;;;
;32;;77;1736;value;23.5;;;;10;;;;;
;32;;77;470;value;52.0;;;;3;;;;;
;32;;77;2161;value;24;;;;1;;;;;
;32;;77;1115;value;36.0;;;;5;;;;;
;32;;77;148;value;34.0;;;;2;;;;;
;32;;77;352;value;45.0;;;;5;;;;;
;32;;77;2825;value;32.0;;;;1;;;;;
;32;;77;3113;value;30;;;;5;;;;;
;32;;77;1137;value;31;;;;2;;;;;
;32;;77;3330;value;33;;;;2;;;;;
;32;;48;;character;Максимальная мощность подвесного мотора;;;11;102;;1;122;Максимальная мощность подвесного мотора;30
;32;;48;182;value;8;;;;10;;;;;
;32;;48;202;value;25;;;;6;;;;;
;32;;48;54;value;15;;;;13;;;;;
;32;;48;305;value;5;;;;21;;;;;
;32;;48;554;value;3.6;;;;20;;;;;
;32;;48;149;value;6;;;;10;;;;;
;32;;48;595;value;3.5;;;;5;;;;;
;32;;48;1737;value;4;;;;5;;;;;
;32;;48;2654;value;9.9;;;;5;;;;;
;32;;48;1011;value;18;;;;5;;;;;
;32;;48;209;value;10;;;;2;;;;;
;32;;40;;character;Тип;;;1;116;;0;;;
;32;;40;145;value;надувная ПВХ;;;;116;;;;;
;32;;45;;character;Ширина;;;13;122;;1;123;Ширина;30
;32;;45;183;value;1.5;;;;15;;;;;
;32;;45;196;value;1.9;;;;11;;;;;
;32;;45;301;value;1.64;;;;5;;;;;
;32;;45;302;value;1.44;;;;20;;;;;
;32;;45;75;value;1.3;;;;15;;;;;
;32;;45;549;value;1.4;;;;36;;;;;
;32;;45;1229;value;1.74;;;;3;;;;;
;32;;45;1295;value;1.6;;;;5;;;;;
;32;;45;2481;value;1.57;;;;2;;;;;
;32;;45;2824;value;1.55;;;;1;;;;;
;32;;45;3116;value;1,48;;;;5;;;;;
;32;;45;1020;value;1.52;;;;2;;;;;
;32;;45;3331;value;1,5;;;;2;;;;;
;32;;36;;character;Диаметр баллона;;;10;122;;1;124;Диаметр баллона;30
;32;;36;184;value;0.4;;;;16;;;;;
;32;;36;197;value;0.48;;;;11;;;;;
;32;;36;39;value;0.42;;;;5;;;;;
;32;;36;303;value;0.39;;;;55;;;;;
;32;;36;535;value;0.36;;;;10;;;;;
;32;;36;143;value;0.38;;;;5;;;;;
;32;;36;1768;value;0.46;;;;8;;;;;
;32;;36;708;value;0.43;;;;3;;;;;
;32;;36;3114;value;0,39;;;;5;;;;;
;32;;36;3326;value;0,415;;;;4;;;;;
;32;;81;;character;Длина весел;;;4;106;;1;125;Длина весел;30
;32;;81;185;value;1.60;;;;70;;;;;
;32;;81;198;value;1.80;;;;13;;;;;
;32;;81;359;value;1.6;;;;13;;;;;
;32;;81;2653;value;1.8;;;;10;;;;;
;32;;94;;character;Размер банки;;;3;33;;0;;;
;32;;94;186;value;0.75х0.20 м;;;;25;;;;;
;32;;94;545;value;0.65х0.20 м;;;;5;;;;;
;32;;94;2052;value;0.87х0.24 м;;;;3;;;;;
;32;;47;;character;Пассажировместимость;;;6;122;;1;126;Пассажировместимость;30
;32;;47;74;value;3;;;;32;;;;;
;32;;47;165;value;5;;;;6;;;;;
;32;;47;300;value;3+1;;;;13;;;;;
;32;;47;304;value;2+1;;;;52;;;;;
;32;;47;374;value;1+1;;;;15;;;;;
;32;;47;583;value;2;;;;4;;;;;
;32;;5;;character;Количество отсеков плавучести;;;6;122;;0;;;
;32;;5;151;value;3+1;;;;46;;;;;
;32;;5;378;value;2;;;;40;;;;;
;32;;5;56;value;3;;;;16;;;;;
;32;;5;1123;value;2+1;;;;10;;;;;
;32;;5;1628;value;3 + дно;;;;5;;;;;
;32;;5;2522;value;3 + киль;;;;5;;;;;
;32;;82;;character;Наличие стрингера;;;3;79;;0;;;
;32;;82;127;value;есть;;;;23;;;;;
;32;;82;155;value;нет;;;;51;;;;;
;32;;82;1550;value;+;;;;5;;;;;
;32;;43;;character;Длина кокпита;;;15;114;;1;127;Длина кокпита;30
;32;;43;187;value;2.25;;;;18;;;;;
;32;;43;195;value;2.5;;;;5;;;;;
;32;;43;116;value;2.4;;;;5;;;;;
;32;;43;206;value;1.95;;;;20;;;;;
;32;;43;541;value;1.9;;;;10;;;;;
;32;;43;550;value;2.02;;;;10;;;;;
;32;;43;142;value;2.1;;;;15;;;;;
;32;;43;49;value;2.2;;;;10;;;;;
;32;;43;1738;value;1.64;;;;5;;;;;
;32;;43;586;value;1.84;;;;1;;;;;
;32;;43;166;value;2.22;;;;5;;;;;
;32;;43;2655;value;2.06;;;;2;;;;;
;32;;43;473;value;2.45;;;;5;;;;;
;32;;43;1724;value;1.85;;;;1;;;;;
;32;;43;2681;value;1.92;;;;2;;;;;
;32;;10;;character;Вид транца;;;3;122;;0;;;
;32;;10;10;value;стационарный;;;;77;;;;;
;32;;10;371;value;нет;;;;20;;;;;
;32;;10;552;value;навесной;;;;25;;;;;
;32;;37;;character;Высота транца;;;3;72;;0;;;
;32;;37;40;value;0.405;;;;63;;;;;
;32;;37;2463;value;381 (S);;;;5;;;;;
;32;;37;3329;value;381мм;;;;4;;;;;
;32;;84;;character;Толщина транца;;;4;78;;0;;;
;32;;84;188;value;18;;;;55;;;;;
;32;;84;203;value;27;;;;8;;;;;
;32;;84;298;value;21;;;;5;;;;;
;32;;84;1735;value;15;;;;10;;;;;
;32;;11;;character;Тип днища;;;2;122;;1;128;Тип днища;30
;32;;11;11;value;килевое;;;;47;;;;;
;32;;11;542;value;плоское;;;;75;;;;;
;32;;49;;character;Грузоподъемность;;;11;122;;1;129;Грузоподъемность;30
;32;;49;55;value;450;;;;10;;;;;
;32;;49;200;value;700;;;;5;;;;;
;32;;49;207;value;550;;;;13;;;;;
;32;;49;306;value;350;;;;9;;;;;
;32;;49;543;value;200;;;;15;;;;;
;32;;49;548;value;220;;;;35;;;;;
;32;;49;899;value;750;;;;1;;;;;
;32;;49;1122;value;330;;;;10;;;;;
;32;;49;1334;value;300;;;;16;;;;;
;32;;49;2164;value;295;;;;1;;;;;
;32;;49;613;value;400;;;;7;;;;;
;32;;9;;character;Тип крепления сиденья;;;4;122;;1;130;Тип крепления сиденья;30
;32;;9;46;value;передвижные;;;;91;;;;;
;32;;9;68;value;стационарные;;;;20;;;;;
;32;;9;901;value;ликтрос–ликпаз;;;;7;;;;;
;32;;9;1551;value;ликтрос-ликпаз;;;;4;;;;;
;32;;44;;character;Ширина кокпита;;;10;114;;1;131;Ширина кокпита;30
;32;;44;189;value;0.65;;;;70;;;;;
;32;;44;199;value;0.92;;;;5;;;;;
;32;;44;299;value;0.79;;;;5;;;;;
;32;;44;546;value;0.62;;;;10;;;;;
;32;;44;1739;value;0.55;;;;5;;;;;
;32;;44;2051;value;0.82;;;;3;;;;;
;32;;44;2162;value;0.63;;;;1;;;;;
;32;;44;598;value;0.7;;;;8;;;;;
;32;;44;487;value;0.9;;;;5;;;;;
;32;;44;2702;value;0,63;;;;2;;;;;
;32;;6;;character;Тип пайола;;;4;117;;1;132;Тип пайола;30
;32;;6;154;value;фанерный: на профиле;;;;33;;;;;
;32;;6;536;value;фанерный: слань;;;;35;;;;;
;32;;6;6;value;НДНД;;;;39;;;;;
;32;;6;1333;value;фанерный: книжка;;;;10;;;;;
;32;;38;;character;Плотность ткани ПВХ на баллоне;;;6;121;;0;;;
;32;;38;190;value;850;;;;45;;;;;
;32;;38;193;value;1050;;;;5;;;;;
;32;;38;379;value;750;;;;50;;;;;
;32;;38;1230;value;950;;;;16;;;;;
;32;;38;1109;value;800;;;;1;;;;;
;32;;38;3327;value;850 г/м.кв;;;;4;;;;;
;32;;79;;character;Плотность ткани ПВХ на днище;;;6;121;;0;;;
;32;;79;191;value;850;;;;45;;;;;
;32;;79;194;value;1050;;;;5;;;;;
;32;;79;380;value;750;;;;50;;;;;
;32;;79;1231;value;950;;;;16;;;;;
;32;;79;1114;value;800;;;;1;;;;;
;32;;79;3328;value;850 г/м.кв;;;;4;;;;;
;32;;8;;character;Серия;;;4;117;;1;133;Серия;30
;32;;8;192;value;Моторно-гребные;;;;40;;;;;
;32;;8;205;value;Моторные;;;;13;;;;;
;32;;8;544;value;Гребная;;;;50;;;;;
;32;;8;897;value;НДНД;;;;14;;;;;
;32;;7;;character;Количество упаковочных сумок;;;3;102;;0;;;
;32;;7;119;value;2;;;;18;;;;;
;32;;7;7;value;1;;;;79;;;;;
;32;;7;2491;value;2 + чехол для стрингеров;;;;5;;;;;
;32;;186;;character;Регистрация в ГИМС;;;1;30;;0;;;
;32;;186;534;value;не требуется;;;;30;;;;;
;32;;187;;character;Размер пайольной рейки;;;1;30;;0;;;
;32;;187;537;value;0.8х0.4 м;;;;30;;;;;
;32;;188;;character;Производитель ткани;;;1;30;;0;;;
;32;;188;540;value;Heytex (Германия);;;;30;;;;;
;32;;319;;character;Размер банок;;;1;15;;0;;;
;32;;319;1335;value;0.75х0.20 м;;;;15;;;;;
2;34;0;;;category;Мастер Лодок;0;28;198;64;0;13;;;
;34;;10;;character;Вид транца;;;4;55;;0;;;
;34;;10;371;value;нет;;;;27;;;;;
;34;;10;10;value;стационарный;;;;23;;;;;
;34;;10;552;value;навесной;;;;4;;;;;
;34;;10;2751;value;стацинарный;;;;1;;;;;
;34;;1;;character;Вес;;;16;22;;0;;;
;34;;1;372;value;11.0;;;;2;;;;;
;34;;1;957;value;13.5;;;;1;;;;;
;34;;1;960;value;13;;;;1;;;;;
;34;;1;241;value;41;;;;2;;;;;
;34;;1;2601;value;9.0;;;;2;;;;;
;34;;1;1440;value;13.0;;;;2;;;;;
;34;;1;2741;value;16.0;;;;1;;;;;
;34;;1;2461;value;38;;;;1;;;;;
;34;;1;1040;value;43;;;;1;;;;;
;34;;1;2673;value;55;;;;1;;;;;
;34;;1;2323;value;46;;;;1;;;;;
;34;;1;2752;value;74;;;;1;;;;;
;34;;1;2753;value;79;;;;1;;;;;
;34;;1;2755;value;14.0;;;;2;;;;;
;34;;1;2958;value;7.0;;;;2;;;;;
